measurement_id,dataset_id,complex_id,value,error
2673,0,3,0.157652213291,0.073462254295
2674,0,126,0.0966261901139,0.030419053572900007
2675,0,1214,0.00385082487973,0.00203255435405
2676,0,3,0.157216720415,0.04243405128699998
2677,0,3,0.140821712713,0.035791378754000014
2678,0,3,0.178372326245,0.059341557228
2679,0,3,0.101254945181,0.05550657634599998
2680,0,71,0.017699437915,0.005616892553500001
2681,0,1331,8.26660543278e-06,4.89214009812e-06
2682,0,263,0.000439838883271,0.00012698279287
2683,0,203,0.0116033519285,0.007339877070799999
2684,0,3,0.13204093334,0.0423107487849
2685,0,147,0.00191736884331,0.0004928828179699999
2686,0,3,0.159198584138,0.044140540746999996
2687,0,414,1.83397145537e-05,4.023939548500001e-06
2688,0,42,0.0664817071363,0.0450964530687
2689,0,1698,9.71210152167e-05,2.6635811070299984e-05
2690,0,1295,4.70558138435e-05,1.1382027044200003e-05
2691,0,3,0.139383430482,0.022925267333000002
2692,0,23,0.00766083622689,0.00214723743631
2693,0,1937,7.24059861573e-05,2.0769069066299992e-05
2694,0,98,0.101577771125,0.033076474725
2695,0,1011,2.18400089997e-05,8.1353651909e-06
2696,0,1145,1.73044786767e-06,1.73044786767e-06
2697,0,3,0.10577578428,0.048539692575
2698,0,47,0.00684480237085,0.0020788094434199995
2699,0,47,0.00603713006788,0.00227038744165
2700,0,3,0.157922912645,0.0651826114277
2701,0,3,0.126014597752,0.034705310307
2702,0,3,0.187584204612,0.04831325285299998
2703,0,27,0.000152450777254,3.1577442018e-05
2704,0,47,0.00478948674052,0.0012057622722999994
2705,0,1177,1.48815862893e-05,4.716064450700001e-06
2706,0,3,0.170915021969,0.03503596171700002
2707,0,3,0.148667034408,0.04638197713100001
2708,0,3,0.135650127834,0.08292104017500002
2709,0,3,0.141922768511,0.059935556931100004
2710,0,83,0.139262115868,0.035748772727
2711,0,979,0.000140831144776,6.4084848956e-05
2712,0,67,0.000128193331599,0.00012064561597400003
2713,0,3,0.146524027939,0.038168823717000006
2714,0,131,0.0213074179401,0.0060383621075000005
2715,0,3,0.162830600273,0.037781259624
2716,0,281,9.34057783183e-05,2.024192381560001e-05
2717,0,223,0.000610158735961,0.000177490746458
2718,0,1442,0.00015078827462,6.065936291699999e-05
2719,0,3,0.155438891708,0.05341472793500002
2720,0,1367,4.18128507397e-06,2.5817216117899996e-06
2721,0,3,0.197826493544,0.06541912650199999
2722,0,3,0.177347625632,0.041090147830999985
2723,0,3,0.125402421035,0.04954119800500001
2724,0,1657,0.000640750056065,0.00010925489880999999
2725,0,227,0.000101854874878,1.9589848297999992e-05
2726,0,1857,0.000191806735376,6.301983323199999e-05
2727,0,231,0.00213206266252,0.0007063382280300002
2728,0,3,0.100334719211,0.040159123488000006
2729,0,3,0.146587970426,0.059712381215
2730,0,107,0.12927144968,0.02630352224400001
2731,0,1023,1.01438072955e-05,3.11549681068e-06
2732,0,3,0.171191316317,0.038313143610999995
2733,0,174,0.026888252289,0.019952369682899998
2734,0,1340,6.49361418679e-05,1.2576451907000003e-05
2735,0,3,0.14031625683,0.04836908385699998
2736,0,219,0.000615439766968,0.00019397666940500002
2737,0,7,0.000365440561367,0.00011886278376599998
2738,0,3,0.133994322302,0.049510551503999994
2739,0,3,0.194561131344,0.056558800684999994
2740,0,3,0.127041089771,0.030570183077999996
2741,0,1949,1.57919636864e-06,2.0925501162e-06
2742,0,3,0.14701802302,0.03961338477199999
2743,0,792,0.000267009508154,6.852833980900002e-05
2744,0,868,0.0266958883291,0.014861527237500002
2745,0,191,0.00339682418108,0.00279867796044
2746,0,1391,4.84995699843e-05,1.5179679763499997e-05
2747,0,986,9.52430061934e-06,4.938720871560001e-06
2748,0,3,0.103516332359,0.057232584330999994
2749,0,3,0.130645378083,0.046772675751
2750,0,1437,0.000162048970806,5.7587407405e-05
2751,0,65,0.000218245931459,0.000162268132145
2752,0,1356,1.29444762297e-06,1.29444762297e-06
2753,0,3,0.178023389248,0.048307123054000006
2754,0,111,0.135729904048,0.028742760313000007
2755,0,3,0.199907118001,0.04371257826899999
2756,0,273,0.000343544270345,7.4148224791e-05
2757,0,163,0.0323741029774,0.011528179816699999
2758,0,3,0.133712150062,0.036939403831
2759,0,935,0.00124481288673,0.0003618082406490001
2760,0,167,0.00857704926065,0.00440855374631
2761,0,59,0.00804828133096,0.00397068153919
2762,0,407,2.14312106326e-06,1.9321172577829997e-06
2763,0,135,0.00207898332331,0.0007236725949299999
2764,0,3,0.182035211475,0.03864624558499999
2765,0,203,0.0151848144636,0.006878565609299999
2766,0,301,1.52162050912e-05,9.044240518399998e-06
2767,0,991,0.000232609451469,0.00013186043877100003
2768,0,377,0.00224373609331,0.00044010877410000006
2769,0,3,0.151415155513,0.034781433476999996
2770,0,540,1.35030672425e-06,2.66391734635e-06
2771,0,3,0.0946578300413,0.0591950678477
2772,0,1357,2.68157756429e-06,2.6815775642899866e-06
2773,0,3,0.140478177452,0.030729961425000007
2774,0,91,0.169467321802,0.03742052471999999
2775,0,660,0.00021819181874,4.8319452401e-05
2776,0,15,0.00280107308184,0.0007619314113700001
2777,0,95,0.160687092585,0.03053465004200001
2778,0,88,0.0933834246815,0.0571862487895
2779,0,3,0.22999384227,0.07627949529700001
2780,0,1163,1.37647576491e-05,4.9841442305e-06
2781,0,135,0.00164536307409,0.00055721951036
2782,0,51,0.0637906493632,0.0264628530318
2783,0,1271,0.000963749790172,0.00017958576930800002
2784,0,3,0.163358841372,0.037260475549
2785,0,1232,3.10372051646e-06,3.29229542961e-06
2786,0,243,0.00128441996011,0.00027172507315000017
2787,0,91,0.145287570922,0.032818275698
2788,0,0,0.132059053204,0.03395889285200002
2789,0,3,0.118449377594,0.037082273378099995
2790,0,826,0.000405961008086,0.000229584953411
2791,0,618,2.15368377241e-20,3.7435401019199785e-06
2792,0,3,0.139502639438,0.043131708502400015
2793,0,1276,0.00204519385375,0.00092065140999
2794,0,546,4.63103119656e-20,2.0958137765899537e-06
2795,0,143,0.000711287339623,0.000391565441472
2796,0,3,0.216987258454,0.09620479925099999
2797,0,3,0.153523456687,0.04526998016600001
2798,0,3,0.150561945897,0.05056034431300001
2799,0,1485,9.22728529728e-06,2.679015857419999e-06
2800,0,1266,4.6397196349e-05,1.1633782066799994e-05
2801,0,71,0.0323529055759,0.009510132832300004
2802,0,47,0.0061786478871,0.0019028379496300006
2803,0,19,0.000889166808391,0.000492379063589
2804,0,3,0.178147361256,0.039648958577000015
2805,0,958,0.001001250328,0.000420312519122
2806,0,3,0.157770842027,0.047115236207000005
2807,0,669,0.00059433797825,0.00090292660971
2808,0,3,0.145247259284,0.04579711867650001
2809,0,1054,0.00109076077107,0.0004701165901740001
2810,0,75,0.160383859596,0.04923484428699999
2811,0,1300,1.24400565166e-05,5.007527200700001e-06
2812,0,175,0.0185775526761,0.030500238555800002
2813,0,3,0.157881428361,0.04014326936000001
2814,0,1685,1.88793695751e-06,1.88793695751e-06
2815,0,370,0.00250302868532,0.0005768592662099999
2816,0,3,0.128877915635,0.04489597617560001
2817,0,75,0.127034028616,0.03610510147729999
2818,0,1893,1.40914896706e-06,1.40914896706e-06
2819,0,3,0.177019781169,0.04027851331400001
2820,0,3,0.147843066896,0.08559306099800001
2821,0,1714,3.42261345882e-06,2.457438248612e-06
2822,0,3,0.0849568166929,0.05189671453609998
2823,0,175,0.0246333699091,0.0291520179033
2824,0,3,0.159253736663,0.054736331755000006
2825,0,1898,0.000370479353605,9.387817715999998e-05
2826,0,3,0.173112294028,0.08885438852799998
2827,0,67,0.000376556961527,0.00014195126662500002
2828,0,1532,8.31757448147e-05,1.671279391860001e-05
2829,0,3,0.153143057222,0.05295231107699999
2830,0,55,0.0133889910221,0.007471396801399998
2831,0,182,0.00642817491839,0.0015583545780000008
2832,0,3,0.157046348057,0.048147658167999985
2833,0,683,0.00920152254836,0.00253862116576
2834,0,205,0.000823173380358,0.00017193789531400007
2835,0,920,0.000437866558654,0.00038494113067600005
2836,0,242,0.00310841608764,0.00208819344031
2837,0,3,0.138868093904,0.07348383747199999
2838,0,123,0.0103975272859,0.0026076248002000002
2839,0,3,0.141299658639,0.027237918753999987
2840,0,15,0.00265907905082,0.0009229440731300001
2841,0,3,0.127043141856,0.054923319921
2842,0,624,1.98695534454e-06,1.751408369547e-06
2843,0,51,0.0355232454375,0.017902156690799996
2844,0,3,0.120780240916,0.04091359187799999
2845,0,3,0.16843320764,0.055295705885999996
2846,0,79,0.114992751346,0.042970895139
2847,0,3,0.159402708913,0.04047171542700001
2848,0,51,0.0840974131852,0.028363261460800003
2849,0,3,0.124060859041,0.04810813999299998
2850,0,3,0.125807810761,0.0764575172794
2851,0,3,0.131882681397,0.04422122504249999
2852,0,3,0.158423084496,0.04204032757900002
2853,0,3,0.149175754699,0.047018360509999996
2854,0,1029,1.37279383967e-05,2.8367559125e-06
2855,0,23,0.00752657728141,0.0022510683753599993
2856,0,3,0.146797880028,0.050729636411999984
2857,0,3,0.163486884326,0.03540391627200001
2858,0,211,0.0017005490273,0.0007427998043
2859,0,3,0.148942147467,0.029826912662999985
2860,0,3,0.148136670078,0.05698006371700001
2861,0,3,0.178485123142,0.071122405839
2862,0,59,0.00543781485453,0.0016641810485700003
2863,0,1840,0.000344638468408,0.00017012203266599993
2864,0,3,0.185144596208,0.064247550121
2865,0,97,0.0770649459335,0.0335104600705
2866,0,3,0.098941390726,0.030447217156999995
2867,0,3,0.127829062136,0.08016282786699999
2868,0,231,0.00251848531851,0.0005704637638400002
2869,0,3,0.115511228706,0.06420980313300001
2870,0,231,0.00135393871768,0.0009668900105400001
2871,0,163,0.0381428493162,0.013715798117100005
2872,0,3,0.160053393867,0.041953556752999985
2873,0,1815,0.000151901318169,6.421086426899999e-05
2874,0,455,3.61452426131e-06,3.022400851838e-06
2875,0,3,0.182992447293,0.04810442345499999
2876,0,1918,0.0013168522678,0.00027837188849999983
2877,0,1337,5.62400778574e-07,2.547340906136e-06
2878,0,3,0.135325738732,0.074855657416
2879,0,668,7.18600215726e-06,2.60566336768e-06
2880,0,3,0.146789538115,0.04809874214110001
2881,0,91,0.12448393142,0.048694355094
2882,0,39,0.0196664772583,0.043237222661900006
2883,0,1795,0.000101340047681,3.110741023899998e-05
2884,0,187,0.0100023541113,0.0028263898886999993
2885,0,3,0.126474778379,0.049939103886999986
2886,0,3,0.149190809464,0.030959638119000016
2887,0,3,0.130303005312,0.04351067258470001
2888,0,3,0.136059100504,0.034891827266
2889,0,15,0.00167846906204,0.00128250110494
2890,0,3,0.0877072555741,0.05145305819189999
2891,0,95,0.112120800871,0.05906419618099999
2892,0,3,0.145688644821,0.04856329338500001
2893,0,1517,0.000630289403839,0.000192463510415
2894,0,1585,3.71962283088e-06,2.6781534173899997e-06
2895,0,63,0.0115907362022,0.004959698459999998
2896,0,95,0.193697489513,0.05265998694499999
2897,0,103,0.151682737036,0.026593305656999994
2898,0,155,0.00306008731839,0.00200096563957
2899,0,55,0.0145599453838,0.006690943928200001
2900,0,3,0.127403278177,0.05417161199699999
2901,0,3,0.120946408047,0.025347282890000003
2902,0,1844,1.18535390559e-06,1.27553283612e-06
2903,0,77,0.126729808368,0.03887731822179999
2904,0,3,0.108867695163,0.060573205201200006
2905,0,52,0.0136377868293,0.007612280394400001
2906,0,51,0.080708584726,0.021499116973799998
2907,0,3,0.111333059037,0.04813023457900001
2908,0,3,0.169709134049,0.045368708315000006
2909,0,239,0.000193973724424,7.222879169599999e-05
2910,0,3,0.151308820687,0.033047982884999993
2911,0,15,0.00203721657661,0.0010176313613
2912,0,1665,8.41764404266e-05,2.281292245230001e-05
2913,0,3,0.140975969897,0.041976942788999994
2914,0,3,0.162830852386,0.03839022398900001
2915,0,7,0.000476661544996,0.000136981307444
2916,0,3,0.170130719049,0.03151975534600002
2917,0,27,0.000113443359133,4.6593249470000016e-05
2918,0,1702,0.000129213295983,4.1315587770999996e-05
2919,0,557,5.12142198237e-05,1.4801895541200003e-05
2920,0,99,0.118524246607,0.024526235464400012
2921,0,876,0.000719773254122,0.0003381377356280001
2922,0,3,0.125731451501,0.08705558369299998
2923,0,523,0.000126391270873,3.4809564838000006e-05
2924,0,1320,1.42491394923e-06,1.46520954579e-06
2925,0,644,0.015770223759,0.0098617113874
2926,0,3,0.182621797172,0.058916173588
2927,0,946,0.015094798422,0.00723203819823
2928,0,3,0.129584913022,0.04037351809099998
2929,0,3,0.187404677529,0.04651847643599999
2930,0,353,1.7692653706e-05,5.987648527299998e-06
2931,0,87,0.0800785878205,0.05768104888650001
2932,0,3,0.138243876891,0.04688257298499998
2933,0,3,0.173676705933,0.04474413326900001
2934,0,3,0.161848267086,0.08085017014000001
2935,0,520,0.000181706736315,3.894586035800001e-05
2936,0,21,0.0139569419414,0.00430541258444
2937,0,3,0.147863215522,0.037923890818999995
2938,0,3,0.121078520793,0.05635280861700001
2939,0,1546,1.07054609865e-06,1.36997707556e-06
2940,0,3,0.178942970605,0.05282669702100001
2941,0,3,0.130579998746,0.042340902077
2942,0,3,0.214266172951,0.075870868664
2943,0,3,0.178873578742,0.04534217378899999
2944,0,3,0.197072600833,0.07698386226599999
2945,0,235,0.00293455027074,0.00098410433618
2946,0,879,0.00332293908111,0.0006715023477099997
2947,0,3,0.186844520484,0.04250843428500001
2948,0,695,0.000205845181267,3.361273394199998e-05
2949,0,11,0.0323968023469,0.012768776694499998
2950,0,3,0.120342920692,0.029650297482999993
2951,0,573,0.000261692116486,0.000197082136238
2952,0,3,0.135532786933,0.041415616739999994
2953,0,1312,0.000302131777934,0.00010074615110999997
2954,0,99,0.0663005271738,0.0474302701272
2955,0,67,0.000218966778309,9.9192012592e-05
2956,0,3,0.121398612898,0.026344761137999995
2957,0,3,0.147717184006,0.03917911789799999
2958,0,1638,1.97260181095e-05,4.070843949399999e-06
2959,0,3,0.151959608672,0.04316192060899998
2960,0,211,0.00189017878479,0.00067383443734
2961,0,143,0.000893868364659,0.00035822044604
2962,0,87,0.138021027974,0.031061025391000016
2963,0,1837,8.84189152078e-06,3.630594684079999e-06
2964,0,3,0.145758179386,0.03920060715899999
2965,0,1392,5.16634915931e-06,2.52107544748e-06
2966,0,3,0.118335199318,0.040723134852000006
2967,0,3,0.145566773265,0.0494743776115
2968,0,1100,0.0135281967861,0.00359524108807
2969,0,3,0.129904515061,0.032662536396
2970,0,219,0.000574345643038,0.00024696788426999995
2971,0,1,0.152489630575,0.044440711401000005
2972,0,2,0.150511843015,0.055947432842999995
2973,0,231,0.00256780304768,0.0005347707534099997
2974,0,1025,1.22582280971e-21,1.9724390155998776e-08
2975,0,229,0.00652399713657,0.0014350882403100004
2976,0,243,0.00124988140849,0.0004007695364
2977,0,3,0.141384515367,0.057071373223999994
2978,0,606,0.000292217488342,7.263978519000003e-05
2979,0,1070,5.92968366041e-06,2.8493390190099994e-06
2980,0,183,0.00433465249955,0.0017670190390900002
2981,0,411,1.97797122265e-05,4.002699708200001e-06
2982,0,1839,5.68245822815e-06,3.82118793522e-06
2983,0,119,0.0998746836062,0.028887795529800003
2984,0,172,0.027908170357,0.009289383133599997
2985,0,143,0.000573404393689,0.00025761875375300005
2986,0,191,0.00335425909316,0.0007089786631200002
2987,0,3,0.154043167458,0.03208566307499999
2988,0,71,0.0193660150467,0.008971182988900001
2989,0,3,0.124281150835,0.021882660497999987
2990,0,3,0.162125975471,0.04031826357100002
2991,0,3,0.142086105163,0.03882452176199999
2992,0,614,8.76442525116e-06,3.3315008772400007e-06
2993,0,76,0.0650715769477,0.02804303907540001
2994,0,3,0.119590575793,0.053765653718999995
2995,0,3,0.171064355231,0.038750158216
2996,0,3,0.160652596946,0.035182512765999985
2997,0,3,0.10901009804,0.039776249283
2998,0,3,0.16434260558,0.043881782384000007
2999,0,1395,2.72487541823e-06,1.842874772711e-06
3000,0,243,0.000932838404079,0.00023261910491000006
3001,0,135,0.00172313835543,0.00077871328863
3002,0,111,0.113274436499,0.021808485619999998
3003,0,3,0.149488634747,0.05448526908199999
3004,0,1780,5.21567574467e-05,2.1151624758799993e-05
3005,0,163,0.0429056448228,0.0142062281342
3006,0,744,0.0683069478632,0.0352545089678
3007,0,3,0.158549969315,0.04150507867799999
3008,0,1562,0.000172999758907,6.263832259700001e-05
3009,0,445,5.64602591551e-06,4.440024163689999e-06
3010,0,75,0.150643169446,0.04870378628800001
3011,0,1747,0.00122955519715,0.0005130933710200002
3012,0,1386,0.000102170735757,2.302421302479999e-05
3013,0,201,0.0331262901532,0.018976684220699997
3014,0,3,0.146222750436,0.0477075798379
3015,0,3,0.168323825714,0.046071593479000014
3016,0,816,6.56562695799e-05,4.8530433684099996e-05
3017,0,147,0.0013598867791,0.0006229486465399998
3018,0,3,0.231278234806,0.08140144681
3019,0,1882,1.90064817384e-05,5.897322858399999e-06
3020,0,270,0.000438392531763,0.00019861956491699998
3021,0,307,0.00363681038972,0.00122005510116
3022,0,3,0.167547997806,0.03002938340199998
3023,0,1832,5.83414501596e-05,1.4443332966500004e-05
3024,0,3,0.127529598011,0.031858250919899994
3025,0,102,0.130303887496,0.039367054717
3026,0,243,0.00138666521172,0.00028265242236999986
3027,0,3,0.111990554426,0.05759649977699999
3028,0,3,0.132923216234,0.034070582941999994
3029,0,195,0.000260585582936,6.818222313000001e-05
3030,0,953,1.1479772644e-05,2.56814883905e-06
3031,0,3,0.178337772463,0.05514364674000001
3032,0,3,0.15995012979,0.04473375129700001
3033,0,518,0.00015512511267,6.4233164311e-05
3034,0,75,0.11510655926,0.03957032848900001
3035,0,1853,2.043832548e-05,5.0445896005999995e-06
3036,0,175,0.0203912964906,0.005796778081700002
3037,0,87,0.14396632303,0.03528252914999999
3038,0,3,0.177997398809,0.043333970993000015
3039,0,1734,3.04635742271e-06,2.0028942943599998e-06
3040,0,63,0.00953594253486,0.00385105914084
3041,0,3,0.145846051686,0.056222362391999986
3042,0,1020,0.00123837843168,0.0004970812755000001
3043,0,3,0.14218032121,0.06253368477100002
3044,0,92,0.136440564066,0.031361713506000005
3045,0,91,0.141825087917,0.05220794186300001
3046,0,1241,0.00351130502145,0.00136582668723
3047,0,945,0.00329484085372,0.0018968467432200005
3048,0,1711,1.91168146341e-05,5.112930707199998e-06
3049,0,3,0.140676751269,0.028559401193999995
3050,0,3,0.143669538099,0.03627222859200002
3051,0,1412,1.04018287624e-06,2.45482401275e-06
3052,0,815,0.00730815445187,0.0023789750484999993
3053,0,1854,5.42015963693e-05,2.0076529036399997e-05
3054,0,3,0.14744785014,0.0509776419732
3055,0,828,0.000109187963866,3.6128516984300005e-05
3056,0,7,0.00033277308318,6.6359312653e-05
3057,0,151,0.00566381136785,0.0040740282774200005
3058,0,1360,7.46627796705e-06,3.92943850668e-06
3059,0,647,0.0012085403253,0.0009646885913400002
3060,0,239,0.000330204117576,0.000102556548681
3061,0,1820,0.000156841255331,2.7592242996000006e-05
3062,0,91,0.157774206706,0.038662174193
3063,0,211,0.0019171917055,0.00106348534738
3064,0,48,0.0285640813271,0.03406649430219999
3065,0,1667,1.5337560772e-05,3.435479891499999e-06
3066,0,984,7.4833294825e-05,2.9195698637300004e-05
3067,0,3,0.182371516259,0.058230047241000005
3068,0,3,0.172701653416,0.039120294090999985
3069,0,3,0.161378942645,0.034669202914
3070,0,966,0.00114369166861,0.00044896063637899994
3071,0,219,0.00047787708979,0.00010645975413400003
3072,0,3,0.160677386794,0.04389715986800001
3073,0,175,0.0449069946479,0.020593560440700005
3074,0,3,0.143979107763,0.038288413011
3075,0,960,0.00126644253423,0.0014182198860299999
3076,0,3,0.0999020254232,0.041732631110800014
3077,0,187,0.0124062556862,0.0042432389718
3078,0,191,0.00319220288424,0.0006269898544799999
3079,0,360,0.000169340855222,3.214517918499998e-05
3080,0,533,1.53100806589e-06,1.95852196228e-06
3081,0,1359,7.98489555974e-07,2.5985846367759997e-06
3082,0,3,0.156744677012,0.07151380474699998
3083,0,398,8.21411051247e-06,4.58416922063e-06
3084,0,3,0.148989527826,0.051659732341899994
3085,0,87,0.147911440536,0.03035388661800001
3086,0,3,0.162401489364,0.07370592471599999
3087,0,3,0.116877374851,0.042522897827
3088,0,399,1.2573677683e-06,2.19840407987e-06
3089,0,91,0.147051249827,0.04265145025300002
3090,0,187,0.0171878548852,0.007803488722339999
3091,0,287,3.67583002015e-06,2.32134429217e-06
3092,0,3,0.143318754855,0.03657714277899998
3093,0,15,0.00310258283561,0.0007263989700599998
3094,0,509,1.89427250086e-06,2.3113034925e-06
3095,0,1113,0.00069063250712,0.00029908651429799997
3096,0,10,0.0285705965001,0.011750257735100002
3097,0,3,0.172427919654,0.03880897607200001
3098,0,75,0.146650147,0.038055566964000004
3099,0,862,0.00733720989078,0.00336189204022
3100,0,1095,5.33925076263e-06,3.12974069922e-06
3101,0,405,3.62615718848e-06,3.2026612733779998e-06
3102,0,159,0.0143057382423,0.003220737708
3103,0,3,0.241506504695,0.08143169416500001
3104,0,3,0.124229414266,0.045283967120000004
3105,0,3,0.134362195073,0.02855706193900001
3106,0,43,0.0179722899616,0.0164545420715
3107,0,1084,0.00426539636483,0.0020888528690600006
3108,0,729,2.48628387706e-06,2.48628387706e-06
3109,0,3,0.187731453394,0.07435012190700002
3110,0,3,0.171579046281,0.044334236469000005
3111,0,3,0.186313344459,0.050491691718
3112,0,199,8.6437978928e-05,2.2441844254e-05
3113,0,3,0.167762397417,0.04884405449
3114,0,179,0.0138891565995,0.006085769429600001
3115,0,111,0.113971408755,0.03766270022900001
3116,0,3,0.111613551287,0.0901084773093
3117,0,265,0.000372035876762,0.00012883494573299998
3118,0,3,0.142296541771,0.057459841694999986
3119,0,3,0.138059836538,0.059819947981999994
3120,0,67,0.000160171818904,0.000223710932574
3121,0,123,0.0081937116762,0.0025988399401
3122,0,3,0.116513754005,0.03604590427400001
3123,0,848,8.39830823766e-07,8.39830823766e-07
3124,0,3,0.192139878346,0.06130080373399999
3125,0,1470,0.000240828690176,6.665252542500003e-05
3126,0,181,0.00734064964012,0.00250696477889
3127,0,123,0.00855567854412,0.004391440663709999
3128,0,1538,7.80135350867e-05,2.19664633891e-05
3129,0,976,0.00618786785982,0.0024708477909800002
3130,0,3,0.244910874483,0.10242372652100001
3131,0,279,7.58143860692e-05,2.3134786707200007e-05
3132,0,193,0.000293514514713,6.242953660499999e-05
3133,0,819,0.0102915606635,0.002779515056100001
3134,0,3,0.180339532491,0.03759788670599998
3135,0,147,0.00179700510069,0.0004934561304700002
3136,0,91,0.152948568923,0.04073840157299999
3137,0,1642,4.45878460273e-07,2.612630255867e-06
3138,0,135,0.00157769346429,0.0006130012811399999
3139,0,696,0.00014088870227,4.195662313300001e-05
3140,0,131,0.0133359741733,0.004296010947029999
3141,0,1826,0.000120382145836,2.0189697280000008e-05
3142,0,3,0.197108398331,0.07968481285199999
3143,0,3,0.17111077689,0.030159076971999987
3144,0,1311,0.000239257092344,4.7135399077000004e-05
3145,0,180,0.00340681992211,0.0009257495647300002
3146,0,1019,0.000812195155441,0.00040511572092900015
3147,0,51,0.0573336316251,0.030928740039800003
3148,0,207,0.00039910183485,8.145566303099997e-05
3149,0,1925,0.000937955333735,0.00026239344664499994
3150,0,1628,6.34817396441e-06,4.668396883289999e-06
3151,0,628,0.000342659350832,0.00012942906480099999
3152,0,3,0.191509004109,0.08308863710099999
3153,0,531,1.69057855324e-06,2.2078592648800004e-06
3154,0,3,0.134753070301,0.04306840295600001
3155,0,107,0.153042437272,0.024602321328
3156,0,93,0.162157676908,0.034258236782999996
3157,0,840,7.21423787467e-05,2.647763788970001e-05
3158,0,3,0.147044726477,0.032370248392999984
3159,0,0,0.13572426737,0.03451096046000002
3160,0,402,3.35209705631e-06,2.29130402124e-06
3161,0,3,0.140604461811,0.03502367341
3162,0,3,0.132977350027,0.039833227905999996
3163,0,3,0.138480231618,0.024628455204000005
3164,0,3,0.147412514368,0.03279930077600002
3165,0,3,0.115216836884,0.043888925053999994
3166,0,3,0.124955496062,0.0276650402427
3167,0,820,0.00964063833028,0.0027243556225200003
3168,0,159,0.00749735356739,0.00415607989351
3169,0,75,0.122190413754,0.035691362605
3170,0,99,0.0958815966871,0.029174512862899987
3171,0,3,0.162929512929,0.050926106361999984
3172,0,3,0.110418424983,0.03625877360900001
3173,0,261,0.000251856511292,5.517936148000002e-05
3174,0,891,0.0990076484144,0.018279892561599995
3175,0,831,1.69185647578e-05,6.292946046999999e-06
3176,0,1701,0.000211378090931,4.433517284900001e-05
3177,0,1222,4.49957333209e-06,2.0591537529200002e-06
3178,0,135,0.00266419710966,0.0013771860621499999
3179,0,3,0.120049577091,0.03290514766870001
3180,0,506,4.07214139748e-07,1.6319867041620002e-06
3181,0,3,0.113218417236,0.041803722687000014
3182,0,368,0.00209878172128,0.0007143217264299999
3183,0,3,0.132589927769,0.023638876322
3184,0,86,0.12437219037,0.04273192203000001
3185,0,1666,6.09982003957e-06,3.3712914054000006e-06
3186,0,3,0.121758557999,0.03986431688099999
3187,0,1607,0.000340677783748,9.9786654152e-05
3188,0,3,0.178006495992,0.05300677388200001
3189,0,1817,4.51570068959e-05,2.0271714478700002e-05
3190,0,128,0.0185549508373,0.005537619293599999
3191,0,3,0.22403729099,0.07992841624300001
3192,0,3,0.163708273986,0.045403107404
3193,0,75,0.12244806603,0.04701819450849999
3194,0,3,0.144653200249,0.027348869035
3195,0,3,0.161452869856,0.06036396135900002
3196,0,3,0.218258600081,0.07877363361700002
3197,0,3,0.20983626545,0.065567075847
3198,0,1089,0.000107893513445,5.340939225800001e-05
3199,0,3,0.196229665717,0.053260785512
3200,0,1128,0.00683648406344,0.00248090360287
3201,0,3,0.126944874134,0.034596682280699995
3202,0,1493,3.85063556463e-06,2.77958247465e-06
3203,0,3,0.150659350804,0.04233810605499999
3204,0,3,0.162514147781,0.04688235222600001
3205,0,3,0.160527011205,0.06141643134300001
3206,0,1876,3.07203044291e-05,9.159357023999996e-06
3207,0,3,0.125775808086,0.0292688401591
3208,0,3,0.127610172784,0.051907640795000015
3209,0,107,0.143242633973,0.04416023372200001
3210,0,191,0.00396928097979,0.0010149433206199992
3211,0,3,0.161244242556,0.048839188241
3212,0,611,9.78592599389e-05,3.7504462997099995e-05
3213,0,711,0.0071163607523,0.00184069779921
3214,0,116,0.0846658194564,0.030441201330300004
3215,0,3,0.227845573108,0.06468014660399998
3216,0,3,0.15238650491,0.03394387038999999
3217,0,3,0.127492342066,0.03730991595400002
3218,0,1388,0.000113186358672,1.5236007182799997e-05
3219,0,3,0.132720080931,0.05349670720800001
3220,0,3,0.148839797456,0.026853809510000007
3221,0,107,0.160000939474,0.061302729047000015
3222,0,119,0.0657877134021,0.03783801940789999
3223,0,3,0.131276991316,0.034644844461999974
3224,0,1026,9.08579317146e-07,4.266932231404e-06
3225,0,3,0.100448821132,0.10051174106599998
3226,0,898,0.0390699181823,0.024043999345500007
3227,0,83,0.12904479231,0.032930920779199985
3228,0,1050,4.76364274789e-07,2.5171180464409997e-06
3229,0,1378,2.42499383814e-06,2.42499383814e-06
3230,0,3,0.140161025927,0.05133532311700001
3231,0,3,0.148463855885,0.04758612462799999
3232,0,195,0.000254941534666,4.506752783000001e-05
3233,0,3,0.120266010392,0.03857002669699999
3234,0,902,0.129634901853,0.031545296561
3235,0,426,0.000968593095625,0.00041869547186500005
3236,0,742,0.0756545284018,0.025884679815799998
3237,0,3,0.171480669447,0.03864096417399998
3238,0,1464,0.000389201211365,9.703129994999998e-05
3239,0,3,0.131481348532,0.04268279647500001
3240,0,1831,9.01977913434e-07,1.242555723936e-06
3241,0,59,0.00481305495493,0.0022974504482399993
3242,0,3,0.12426152182,0.062235286266
3243,0,3,0.166556449449,0.054426737733
3244,0,3,0.137057078165,0.039877259808999976
3245,0,211,0.00206575650113,0.0003955015846899999
3246,0,3,0.145677365375,0.04330986391500001
